county,fips,latitude,state,longitude,number_of_deaths,total_population,area_per_square_mile,population_density_per_square_mile,minority_percentage,limited_english,multi_unit_housing,mobile_homes,overcrowding_rank,no_vehicle_household,institutionalized_ranker,housing_and_transportation,social_vulnerability,"Less than a high school diploma, 2015-19","High school diploma only, 2015-19","Some college or associate's degree, 2015-19","Bachelor's degree or higher, 2015-19"
Carter,47019,36.29277739,Tennessee,-82.12744013,1091,-0.137413711,-0.216766856,-0.056583873,-1.265033259,-1.124186926,-0.27698841,0.677860072,-0.632777892,0.190318095,0.5672545,0.200183988,0.399632479,-0.080352746,-0.097390607,-0.116865531,-0.131866646
Cheatham,47021,36.26115718,Tennessee,-87.08678063,731,-0.190103241,-0.227497025,-0.076248302,-0.940896623,-1.114207847,0.332871868,0.046163143,-0.22849986,-1.515825314,-1.376933649,-1.227617943,-1.004959808,-0.107495817,-0.124451294,-0.130988551,-0.13703011
Chester,47023,35.42176024,Tennessee,-88.61345687,271,-0.258440935,-0.232120923,-0.115254387,-0.152718223,-0.588413589,-1.044153918,0.739371042,-0.546938036,-0.567852833,1.307353886,-0.153736355,0.55962302,-0.124503132,-0.153549112,-0.151195529,-0.152114389
Claiborne,47025,36.48586463,Tennessee,-83.66042352,700,-0.214319758,-0.19090957,-0.108463637,-1.328059827,-1.165823775,-0.644494915,1.179278148,-0.962292179,0.686907974,0.887652832,0.556182141,0.53295793,-0.100440125,-0.133239385,-0.140356247,-0.145257569
Clay,47027,36.55114704,Tennessee,-85.54392217,172,-0.287922714,-0.245742165,-0.130771597,-1.1846917,0.217827213,-0.279062764,1.399404485,0.457180605,-0.202053478,-0.624724175,0.326930412,1.027127849,-0.129039531,-0.161891877,-0.160474929,-0.155715035
Cocke,47029,35.9254447,Tennessee,-83.12118664,909,-0.203386342,-0.190929016,-0.103905651,-0.943320722,-1.153780058,-0.894454654,1.478539384,-0.404679242,0.190318095,-1.221578518,-0.515275335,0.800994032,-0.095250885,-0.116923382,-0.141747947,-0.147726894
Coffee,47031,35.4906254,Tennessee,-86.07475771,1038,-0.146329596,-0.192467462,-0.079261331,-0.408633793,0.047150543,0.123707771,0.353026859,0.730275954,-0.75247798,-0.82748165,-0.273903046,0.239641937,-0.092438652,-0.105529658,-0.123348918,-0.130615666
Crockett,47033,35.81354756,Tennessee,-89.13952048,282,-0.267043119,-0.237713764,-0.118543681,0.486897553,0.704393365,-0.526948149,0.124261341,0.626783547,-0.898452628,-0.597043973,-0.711628402,0.791990235,-0.122778965,-0.155264093,-0.1541387,-0.15360106
Cumberland,47035,35.95038225,Tennessee,-84.99837407,1111,-0.133760013,-0.122681496,-0.101750821,-1.170147107,0.004481375,-0.924187072,0.664382949,-0.773998301,-0.330428346,-0.755859129,-1.028148161,0.009352521,-0.084822188,-0.093955908,-0.109158625,-0.128440049
Davidson,47037,36.16947387,Tennessee,-86.78491785,8725,1.742266519,-0.171735487,0.588387295,1.1836528,1.397767336,1.674633624,-1.545865167,0.815077425,0.686907974,0.708423527,1.152859979,0.227521442,0.295666257,0.322253756,0.339010774,0.558757619
Decatur,47039,35.60305621,Tennessee,-88.10879776,237,-0.275823682,-0.218800272,-0.129542213,-0.689482951,-1.13829528,-0.328847277,0.904206619,-1.632396863,-0.62582858,-0.012299718,-0.879238427,0.42387347,-0.128378322,-0.157339125,-0.154971198,-0.15411233
DeKalb,47041,35.97985791,Tennessee,-85.8327713,412,-0.252892726,-0.226965166,-0.114024423,-0.428372883,0.741556833,-1.074923512,0.39933287,1.028984809,-0.072298235,-0.270071594,-0.067853532,0.600486405,-0.114785862,-0.146764991,-0.151843026,-0.149975032
Dickson,47043,36.14901077,Tennessee,-87.35671412,959,-0.155193198,-0.175597529,-0.09121358,-0.491053151,-0.50617221,0.17210938,0.338858602,0.787733277,-0.202053478,-0.689772648,0.13958119,-0.040168361,-0.088580201,-0.101981259,-0.125922091,-0.137175151
Dyer,47045,36.05905709,Tennessee,-89.41377819,800,-0.195039425,-0.169385261,-0.107814394,0.229943084,-0.488622794,0.074268984,-0.320138139,0.973950385,0.467083267,-0.534417517,0.271868441,0.842896317,-0.103813131,-0.127170628,-0.134213427,-0.143633108
Fayette,47047,35.19711035,Tennessee,-89.41437374,643,-0.191653295,-0.116104675,-0.118203333,0.761167014,-0.61903904,-1.03654795,0.273891959,-0.603010845,-0.691741483,-0.851701827,-1.281641009,-0.64238384,-0.10417303,-0.129217234,-0.125636183,-0.134781973
Fentress,47049,36.38048495,Tennessee,-84.93244975,431,-0.256654067,-0.173184569,-0.129031981,-1.603714488,-1.484466107,-1.179678424,0.920793847,0.37549429,1.149333574,-1.241646664,-0.056771877,0.544039526,-0.1196989,-0.147219792,-0.152410638,-0.150986694
Franklin,47051,35.15504957,Tennessee,-86.09219653,730,-0.184650373,-0.157715577,-0.107559399,-0.380929807,0.34721114,-1.170689553,0.16711168,-0.725194189,-0.454662089,1.011175731,-0.664185068,0.135059375,-0.10837464,-0.119988554,-0.133233771,-0.13695759
Gibson,47053,35.99661505,Tennessee,-88.93262297,990,-0.159545036,-0.144353866,-0.103346924,0.396513299,-1.016825795,-0.617182578,-0.252061392,0.295192489,-0.022949831,0.253430216,-0.260743582,0.770173343,-0.097150817,-0.112181129,-0.126203795,-0.136221506
Giles,47055,35.20215325,Tennessee,-87.0347998,565,-0.222522126,-0.142088903,-0.122605183,-0.024933587,0.167587709,-0.137315194,0.689954925,0.139780814,0.030884791,0.488019923,0.584925183,0.716150563,-0.113572249,-0.131766017,-0.142433285,-0.146116938
Grainger,47057,36.27626163,Tennessee,-83.50962107,468,-0.241654835,-0.233545057,-0.103813753,-1.222092081,0.302477335,-1.488757272,1.571151407,0.281693479,-1.100677555,-1.483848427,-1.070050667,0.118436981,-0.108508556,-0.14035987,-0.147646904,-0.152099885
Greene,47059,36.17535123,Tennessee,-82.84582188,1437,-0.101138144,-0.138976665,-0.0877927,-0.917694535,-0.522689307,-0.548728873,1.12122285,-0.45659851,0.030884791,0.520890163,0.282950096,0.357730194,-0.074661322,-0.076261289,-0.109818736,-0.128349398
Grundy,47061,35.38839946,Tennessee,-85.72259999,338,-0.270315455,-0.211436953,-0.128216923,0.23756168,-1.309316056,-1.054179965,1.43257894,0.922031117,0.242082154,-0.609154061,0.4259727,1.32563834,-0.118058431,-0.155979458,-0.157123918,-0.154036184
Hamblen,47063,36.21714244,Tennessee,-83.26668876,1173,-0.117435239,-0.266606937,0.069109096,0.13851993,1.176507057,0.275481388,-0.139752036,0.537482406,0.030884791,-0.798763441,-0.139537985,1.1614922,-0.06954741,-0.093832733,-0.117437347,-0.131783247
Hamilton,47065,35.18083638,Tennessee,-85.16480025,5244,0.768623542,-0.161047805,0.211238364,0.645502873,0.623184304,1.341008245,-1.13740468,-0.739731584,0.80769078,0.652025117,0.42181708,-0.091074442,0.085292806,0.14956185,0.159157744,0.137685061
Hancock,47067,36.52362047,Tennessee,-83.22189958,167,-0.291490298,-0.249676541,-0.132506265,-1.648733465,-0.697839357,-1.234648823,1.192755271,-0.261382063,1.217662133,0.419511425,0.659726351,0.976221768,-0.129173447,-0.164639636,-0.160495952,-0.156599786
Hardeman,47069,35.20684545,Tennessee,-88.9930802,505,-0.231930092,-0.12635817,-0.12740333,1.231095876,-1.345447206,-1.218053985,1.085974991,-0.697850041,1.347417376,1.624638195,1.062128933,1.304860348,-0.107202876,-0.133741561,-0.148618151,-0.151138987
Hardin,47071,35.19870728,Tennessee,-88.18449483,614,-0.232348361,-0.151390484,-0.124145312,-0.724805533,-0.868860134,-1.137845604,0.260760404,0.75346656,0.843925622,-0.194989047,0.199145083,0.584902911,-0.109554773,-0.137090984,-0.146175318,-0.14843397
Hawkins,47073,36.44118332,Tennessee,-82.9446719,1119,-0.137844282,-0.17638638,-0.084432053,-1.321480131,-1.035407529,0.208410587,1.175131341,-0.385988306,-0.567852833,-1.129195846,-0.441513072,0.281544222,-0.084721751,-0.091184462,-0.11714303,-0.138179561
Haywood,47075,35.58323898,Tennessee,-89.28381459,357,-0.256060495,-0.163634069,-0.130125476,1.426062678,0.001040313,0.248169052,-0.595209669,-0.993097611,1.574834145,-0.730254943,-0.332428035,0.985225565,-0.119857925,-0.146949754,-0.152957227,-0.153651825
Henderson,47077,35.65423478,Tennessee,-88.38802709,550,-0.225849821,-0.167260483,-0.119140221,-0.282926957,-1.096658431,-1.181752778,1.288477398,0.899878896,-0.1402817,-1.071759428,-0.195638861,0.737967455,-0.110140655,-0.135148603,-0.143909076,-0.14839771
Henry,47079,36.33178777,Tennessee,-88.30128476,686,-0.212505211,-0.155679096,-0.117070363,-0.265265666,-0.678225305,-1.25539237,1.273963574,-0.432369518,-0.567852833,-0.408818603,-0.754569813,0.215400946,-0.110751646,-0.123626966,-0.141768969,-0.144543241
Hickman,47081,35.8032387,Tennessee,-87.47334386,494,-0.237232261,-0.141658145,-0.127016674,-0.573818809,-0.521656988,-1.127819557,1.445710496,1.017908698,-0.389784468,1.231579335,1.086716354,0.94332328,-0.106901565,-0.137455773,-0.148092584,-0.151628501
Houston,47083,36.28599047,Tennessee,-87.71707269,179,-0.286492604,-0.255777229,-0.126173407,-0.754587318,-1.022331494,-0.726086199,1.253229539,-0.222961804,-1.270808764,0.413975384,-0.363248886,0.53191903,-0.127273516,-0.161276,-0.161088791,-0.15582019
Humphreys,47085,36.04083241,Tennessee,-87.77562985,375,-0.255792926,-0.164283223,-0.129950715,-0.86817366,-1.380546037,-1.400597198,0.87137773,0.272001883,-0.454662089,-0.873499985,-0.833872904,-0.070989049,-0.121782966,-0.144197257,-0.153045522,-0.15178442
Jackson,47087,36.35921286,Tennessee,-85.67316161,257,-0.276368046,-0.22578021,-0.128268277,-1.418444081,-1.716737784,-0.907592234,1.504111361,-0.363836085,-1.100677555,-0.2434294,-0.639943949,0.545078425,-0.122352108,-0.15574732,-0.156980964,-0.155047846
Jefferson,47089,36.05099059,Tennessee,-83.44630065,969,-0.149272854,-0.235133103,-0.042072753,-0.787832101,0.037171463,-0.309832359,1.192755271,0.446104494,-0.798375446,0.750289832,0.622325767,0.31271121,-0.091626787,-0.103762565,-0.118101663,-0.135452788
Johnson,47091,36.45494706,Tennessee,-81.85176466,394,-0.256694048,-0.228603183,-0.115634153,-0.737964926,-0.831696665,-0.304300746,0.865848654,-0.207386024,1.013366644,1.52222145,1.342287012,0.955443775,-0.115405223,-0.147556156,-0.150110759,-0.152864977
Knox,47093,35.99322566,Tennessee,-83.93709737,6816,1.06651376,-0.170525886,0.341533126,0.100773249,0.501714819,1.497276298,-1.02440419,-0.409178912,0.359414023,0.424009457,0.379914573,-0.594940758,0.075583906,0.195117797,0.208106897,0.262398685
Lake,47095,36.3352542,Tennessee,-89.49354074,158,-0.288310227,-0.265330246,-0.123396582,0.778828305,-0.936649053,0.395448234,-0.252061392,-0.310878431,1.673530952,1.72290291,1.433710662,1.479049184,-0.125474022,-0.162593029,-0.160390838,-0.15661429
Lauderdale,47097,35.76099358,Tennessee,-89.63145875,514,-0.227974994,-0.180561231,-0.116910838,1.047903269,-0.590478226,-1.240180435,0.445638881,1.132477216,1.616590486,1.518069419,1.503317305,1.619993232,-0.104189769,-0.135916081,-0.147760426,-0.153220327
Lawrence,47099,35.21735495,Tennessee,-87.39559974,843,-0.18139649,-0.140372039,-0.110816677,-1.02574008,0.41947344,-0.408018481,0.367540683,1.173320373,0.64308107,-1.080755493,0.299226276,1.036824246,-0.097653001,-0.112825431,-0.134823084,-0.14339379
Lewis,47101,35.5272785,Tennessee,-87.49310803,243,-0.275196279,-0.23313044,-0.125561653,-0.911114838,0.216794894,-1.727653787,0.95051263,0.320459866,1.107577233,-0.010915708,0.255245959,0.517720735,-0.12714797,-0.157064349,-0.154029383,-0.155334302
Lincoln,47103,35.14053429,Tennessee,-86.58898314,630,-0.208534735,-0.153324294,-0.116287942,-0.253145172,-0.714356454,-1.156514796,0.62153261,0.770080726,0.80769078,-1.057573325,-0.082051902,0.657625884,-0.105386642,-0.128454494,-0.140679996,-0.142679463
Loudon,47105,35.73520808,Tennessee,-84.31119557,929,-0.156082019,-0.247758783,-0.026166431,-0.352186922,1.142440544,0.319734288,0.075881926,0.392108456,-0.454662089,-1.308771153,-0.574839228,-0.194618104,-0.093970315,-0.11540264,-0.121158357,-0.121815295
McMinn,47107,35.42475872,Tennessee,-84.61747382,1059,-0.150026352,-0.192146585,-0.081004006,-0.45469167,-0.01306804,-0.955993843,0.812976865,-0.308801661,-0.1402817,0.099113093,-0.33346694,0.401710278,-0.089525982,-0.102383948,-0.121204607,-0.13648258
McNairy,47109,35.17551241,Tennessee,-88.56361311,606,-0.231677901,-0.155401691,-0.12328893,-0.495555049,-1.067065299,-1.139919959,0.87137773,0.152933695,0.686907974,-0.762433177,-0.190098034,0.898996896,-0.111789494,-0.134978053,-0.146452817,-0.150203472
Macon,47111,36.53200545,Tennessee,-86.00727482,479,-0.241313454,-0.226193958,-0.107522713,-1.058984864,0.565374464,-0.425650495,1.256339644,-0.360720929,-0.1402817,-0.522307429,-0.191136939,0.680827976,-0.111797864,-0.139436055,-0.148857809,-0.152520504
Madison,47113,35.60815419,Tennessee,-88.83846312,1623,-0.01002327,-0.156989486,-0.051055949,1.179150903,-0.365776885,0.421031942,-0.858186344,-1.12324191,1.122071169,0.889036842,0.160359292,0.471316552,-0.077582361,-0.065346054,-0.088783466,-0.098057556
Marion,47115,35.12934461,Tennessee,-85.62208127,632,-0.224585789,-0.173307786,-0.117370111,-0.734848228,-0.932175672,-0.768956196,0.983687086,0.311460526,0.772491219,-1.131271861,0.008332843,0.441534763,-0.106784389,-0.136849371,-0.139494318,-0.149097533
Marshall,47117,35.46886633,Tennessee,-86.7650148,555,-0.215445392,-0.207279437,-0.102615463,-0.115317842,0.32105907,-0.242761557,0.472938694,0.203468449,-0.022949831,-0.709494792,-0.236502462,0.358769094,-0.110508924,-0.12954886,-0.137177621,-0.14644328
Maury,47119,35.61694486,Tennessee,-87.07702664,1427,-0.048039572,-0.141476803,-0.071225789,0.260763768,0.282519176,0.616712734,-0.002216272,0.562749783,-0.261064506,-0.572823797,0.105297321,0.069954999,-0.085834926,-0.06651622,-0.081286787,-0.105389386
Meigs,47121,35.51283306,Tennessee,-84.81339358,293,-0.275513056,-0.257203045,-0.115392399,-1.14486722,-0.815179568,-1.625318955,1.621604225,0.777695552,0.567160449,-1.019167045,0.101834304,0.620225498,-0.126327735,-0.15517408,-0.154618017,-0.155406823
Monroe,47123,35.44273729,Tennessee,-84.25277943,903,-0.171936241,-0.135244461,-0.109238408,-0.629919381,-0.041628854,-0.995752308,1.262905422,0.511176644,-0.454662089,-0.90983025,-0.387490006,0.484475948,-0.090371326,-0.110020822,-0.127616517,-0.142675837
Montgomery,47125,36.49689426,Tennessee,-87.3828183,2361,0.271634438,-0.161956611,0.046697617,0.877177456,0.019622048,0.880847231,-0.911058133,0.60809261,-0.944695188,-0.117830486,-0.327926112,0.091079291,-0.064877094,-0.007013028,0.022220364,-0.030635182
Moore,47127,35.28462335,Tennessee,-86.35873922,93,-0.292397571,-0.275452866,-0.121861407,-0.946437421,-1.716737784,-1.194890358,0.812976865,0.332574362,-0.62582858,-0.525421452,-0.674227818,-1.105386771,-0.132814285,-0.165440276,-0.16073561,-0.154757764
Morgan,47129,36.13501502,Tennessee,-84.64920195,421,-0.245114777,-0.166659415,-0.125937968,-0.921157533,-1.07601206,-1.435861227,1.539013653,1.117247564,0.242082154,1.593843971,1.388691441,0.920121188,-0.112517662,-0.138370114,-0.150560644,-0.153231206
Obion,47131,36.35821703,Tennessee,-89.14878751,549,-0.216783236,-0.160382122,-0.117493771,0.051252374,0.264969761,-0.127289146,-0.056124762,-0.393603131,1.079279547,-0.403282563,-0.020410198,1.061065237,-0.108893564,-0.128989833,-0.14427487,-0.14670798
Overton,47133,36.34499006,Tennessee,-85.28808896,498,-0.243878424,-0.191215257,-0.120694479,-1.527528526,-0.785586436,-1.145451571,1.045198056,0.775618781,0.511255265,-0.719528865,0.169363136,0.25868843,-0.113111914,-0.139810318,-0.151430982,-0.151334793
Perry,47135,35.64264143,Tennessee,-87.85895434,202,-0.287547502,-0.196402251,-0.138459204,-0.842893773,-1.465884372,-1.600080973,1.653741979,1.282350836,0.136483472,-0.145510687,0.656609636,0.793375435,-0.126520239,-0.163962171,-0.15939016,-0.156219053
Pickett,47137,36.55840984,Tennessee,-85.07488592,107,-0.296143535,-0.266107174,-0.131648884,-1.61791278,-0.381261663,-0.761350229,1.343422591,-0.011131191,-0.50746143,-0.10468239,-0.110794943,-0.015927369,-0.129909985,-0.167074718,-0.160857541,-0.157205333
Polk,47139,35.11989067,Tennessee,-84.52332706,392,-0.260464616,-0.190896966,-0.127672223,-1.330137626,-1.155844696,-1.594549361,1.253229539,0.989180037,-0.261064506,-0.519885412,-0.165856914,0.142677973,-0.120159236,-0.151156667,-0.149152126,-0.153249336
Putnam,47141,36.14083011,Tennessee,-85.4951927,1157,-0.082223796,-0.200179618,-0.045505755,-0.384392805,1.062607908,0.753274418,-0.583114815,-0.109431672,-0.50746143,0.943013235,0.185639317,0.379893386,-0.081942997,-0.087351812,-0.115541103,-0.110483956
Rhea,47143,35.60872826,Tennessee,-84.92440234,669,-0.211982375,-0.223914423,-0.091783901,-0.602561695,0.34273776,-1.45453042,1.246663761,-0.023245687,0.359414023,0.546494349,0.286066811,1.142792007,-0.102674846,-0.135570242,-0.140087157,-0.144952983
Roane,47145,35.84786548,Tennessee,-84.52324486,1147,-0.148866887,-0.211358318,-0.067334135,-0.873714457,-0.376788283,0.013766972,0.78222138,-0.405717627,-0.072298235,-0.753437111,-0.300568278,-0.074452048,-0.10189646,-0.106884587,-0.111096914,-0.130485129
Robertson,47147,36.52548521,Tennessee,-86.87058843,1110,-0.10297422,-0.179364859,-0.069729739,0.018353891,0.551954323,-0.207497528,-0.227871684,0.167124962,-1.181774582,-0.743749041,-1.062085728,-0.487934097,-0.086839295,-0.087797138,-0.105946363,-0.124491304
Rutherford,47149,35.84272342,Tennessee,-86.41673667,3427,0.580968606,-0.13975255,0.11169177,0.558581617,0.869908442,1.300212603,-1.13740468,0.647551254,-1.300486825,-0.260037521,-0.481337768,-0.53433828,-0.001752504,0.087192462,0.099377718,0.073308551
Scott,47151,36.42850708,Tennessee,-84.50349315,504,-0.24406603,-0.163856936,-0.126020971,-1.684056047,-1.449367275,-0.704996926,1.223510756,-1.534096383,-0.567852833,-0.357956233,-0.968584267,0.491055645,-0.112927779,-0.14272389,-0.148689628,-0.153543044
Sequatchie,47153,35.37115899,Tennessee,-85.41058306,247,-0.266575642,-0.237626168,-0.118261909,-0.091076854,-0.658611252,-1.042079563,1.085974991,1.42010996,-0.62582858,-0.439612828,0.131616251,0.83285362,-0.121690898,-0.154236052,-0.152868932,-0.152661919
Sevier,47155,35.78464056,Tennessee,-83.52418584,1681,-0.021067404,-0.147191346,-0.060280516,-0.582822605,0.859929362,1.282580588,0.273891959,0.739275294,-1.221460361,-1.0541133,-0.06335161,0.192545154,-0.050899626,-0.051422496,-0.076531462,-0.11455236
Shelby,47157,35.18399353,Tennessee,-89.89555261,14228,2.569899955,-0.099823182,0.533596623,1.543112018,0.874037716,1.401510257,-1.607376137,0.720584357,1.246304913,-0.067314118,0.852962703,1.002886858,0.455938435,0.624616192,0.588898682,0.543651585
Smith,47159,36.25051963,Tennessee,-85.95674222,361,-0.252840442,-0.224214422,-0.115101369,-0.875792256,-1.302778038,-1.228080033,0.963644185,0.507715359,-0.50746143,-0.896682154,-0.657605336,-0.555116272,-0.121439806,-0.144083557,-0.151296437,-0.151407313
Stewart,47161,36.50116516,Tennessee,-87.83845191,256,-0.271044349,-0.184061173,-0.132987357,-0.702988644,-1.197481545,-0.983651906,1.208996931,-1.454832967,-1.14553974,-1.362747546,-1.497733273,-0.544034676,-0.127943095,-0.153700713,-0.15440779,-0.153097043
Sullivan,47163,36.51292005,Tennessee,-82.30419074,2930,0.169942907,-0.196772625,0.061745151,-0.971717308,-0.800727108,0.877735699,0.178169832,-0.414716967,0.359414023,-0.273185616,0.312732042,0.109779485,-0.015194309,0.014068914,-0.026379813,-0.060520909
Sumner,47165,36.46938181,Tennessee,-86.46038031,2412,0.219587689,-0.164668164,0.032534913,-0.106314046,0.054720879,1.215509787,-0.655683937,-0.798227293,-1.100677555,-1.358249513,-1.213419573,-1.061060387,-0.03036028,0.009975701,-0.002758756,-0.030580792
Tipton,47167,35.50099595,Tennessee,-89.7390651,982,-0.122494442,-0.184315615,-0.074338349,0.448111973,0.20268654,-0.8923803,0.247628848,-0.08520268,-1.002670935,-1.002558924,-1.223116021,-0.01488847,-0.096271994,-0.100896368,-0.108355559,-0.132805787
